locus_tag	ftype	length_bp	gene	EC_number	COG	product
BINKAFHJ_04426	CDS	435				hypothetical protein
BINKAFHJ_04427	CDS	810	nadE	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
BINKAFHJ_04428	CDS	1365	bioA	2.6.1.62		Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
BINKAFHJ_04429	CDS	408	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
BINKAFHJ_04430	CDS	387	cccA			Cytochrome c-551
BINKAFHJ_04431	CDS	600				hypothetical protein
BINKAFHJ_04432	CDS	1137	mutY	3.2.2.-		Adenine DNA glycosylase
BINKAFHJ_04433	CDS	684	crp_1		COG0664	cAMP-activated global transcriptional regulator CRP
BINKAFHJ_04434	CDS	615	sodA	1.15.1.1		Superoxide dismutase [Mn]
BINKAFHJ_04435	CDS	216				hypothetical protein
BINKAFHJ_04436	CDS	267				hypothetical protein
BINKAFHJ_04437	CDS	3198				hypothetical protein
BINKAFHJ_04438	CDS	2139	sasA_22	2.7.-.-		Adaptive-response sensory-kinase SasA
BINKAFHJ_04439	CDS	729	phoP_4		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
BINKAFHJ_04440	CDS	438	ypeA_2	2.3.1.-	COG0456	Acetyltransferase YpeA
BINKAFHJ_04441	CDS	552				hypothetical protein
BINKAFHJ_04442	CDS	597	sipP	3.4.21.89		Signal peptidase I P
BINKAFHJ_04443	CDS	1209	queG	1.17.99.6	COG1600	Epoxyqueuosine reductase
BINKAFHJ_04444	CDS	528	ogt	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
BINKAFHJ_04445	CDS	1029		3.1.4.-	COG2206	Cyclic di-GMP phosphodiesterase
BINKAFHJ_04446	CDS	213				hypothetical protein
BINKAFHJ_04447	CDS	591	folE_2	3.5.4.16	COG0302	GTP cyclohydrolase 1
BINKAFHJ_04448	CDS	1257				hypothetical protein
BINKAFHJ_04449	CDS	1032				hypothetical protein
BINKAFHJ_04450	CDS	744	kipR_7		COG1414	HTH-type transcriptional regulator KipR
BINKAFHJ_04451	CDS	507	zupT_2		COG0428	Zinc transporter ZupT
BINKAFHJ_04452	CDS	477	lspA_2	3.4.23.36	COG0597	Lipoprotein signal peptidase
BINKAFHJ_04453	CDS	2157	cadA_5	3.6.3.3		Cadmium-transporting ATPase
BINKAFHJ_04454	CDS	369	cadC_3			Cadmium resistance transcriptional regulatory protein CadC
BINKAFHJ_04455	CDS	1269	pdhD_4	1.8.1.4		Dihydrolipoyl dehydrogenase
BINKAFHJ_04456	CDS	639				hypothetical protein
BINKAFHJ_04457	CDS	573				hypothetical protein
BINKAFHJ_04458	CDS	1452				hypothetical protein
BINKAFHJ_04459	CDS	618				hypothetical protein
BINKAFHJ_04460	CDS	1461	dprE1	1.1.98.3	COG0277	Decaprenylphosphoryl-beta-D-ribose oxidase
BINKAFHJ_04461	CDS	396				hypothetical protein
BINKAFHJ_04462	CDS	609				hypothetical protein
BINKAFHJ_04463	CDS	597				hypothetical protein
BINKAFHJ_04464	CDS	1344	pheP		COG1113	Phenylalanine-specific permease
BINKAFHJ_04465	CDS	762				hypothetical protein
BINKAFHJ_04466	CDS	627				hypothetical protein
BINKAFHJ_04467	CDS	546				hypothetical protein
BINKAFHJ_04468	CDS	1191				hypothetical protein
BINKAFHJ_04469	CDS	504	sigM_2		COG1595	ECF RNA polymerase sigma factor SigM
BINKAFHJ_04470	CDS	1155	yhdL			putative anti-sigma-M factor YhdL
BINKAFHJ_04471	CDS	987	rbsC_13		COG1172	Ribose import permease protein RbsC
BINKAFHJ_04472	CDS	1509	mglA_9	3.6.3.17	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
BINKAFHJ_04473	CDS	1089				hypothetical protein
BINKAFHJ_04474	CDS	156				hypothetical protein
BINKAFHJ_04475	CDS	909				hypothetical protein
BINKAFHJ_04476	CDS	489				hypothetical protein
BINKAFHJ_04477	CDS	798	menH_2	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
BINKAFHJ_04478	CDS	1218	oxyE	1.14.13.232		6-methylpretetramide 4-monooxygenase
BINKAFHJ_04479	CDS	450				hypothetical protein
BINKAFHJ_04480	CDS	957				hypothetical protein
BINKAFHJ_04481	CDS	1236				hypothetical protein
BINKAFHJ_04482	CDS	750	ecsA		COG1131	ABC-type transporter ATP-binding protein EcsA
BINKAFHJ_04483	CDS	1248	yjeH		COG0531	L-methionine/branched-chain amino acid exporter YjeH
BINKAFHJ_04484	CDS	480	yheD_3			Endospore coat-associated protein YheD
BINKAFHJ_04485	CDS	1368	yheD_4			Endospore coat-associated protein YheD
BINKAFHJ_04486	CDS	1149	yheD_5			Endospore coat-associated protein YheD
BINKAFHJ_04487	CDS	1101	yheD_6			Endospore coat-associated protein YheD
BINKAFHJ_04488	CDS	684			COG0546	putative protein
BINKAFHJ_04489	CDS	570	ydbD_2	1.11.1.6	COG3546	putative manganese catalase
BINKAFHJ_04490	CDS	264				hypothetical protein
BINKAFHJ_04491	CDS	204				hypothetical protein
BINKAFHJ_04492	CDS	687				hypothetical protein
BINKAFHJ_04493	CDS	240				hypothetical protein
BINKAFHJ_04494	CDS	885				hypothetical protein
BINKAFHJ_04495	CDS	1050				Sodium-lithium/proton antiporter
BINKAFHJ_04496	CDS	1365				hypothetical protein
BINKAFHJ_04497	CDS	1131				hypothetical protein
BINKAFHJ_04498	CDS	1110				hypothetical protein
BINKAFHJ_04499	CDS	1518				hypothetical protein
BINKAFHJ_04500	CDS	471				hypothetical protein
BINKAFHJ_04501	CDS	723				hypothetical protein
BINKAFHJ_04502	CDS	1071				hypothetical protein
BINKAFHJ_04503	CDS	1128				hypothetical protein
BINKAFHJ_04504	CDS	1398				hypothetical protein
BINKAFHJ_04505	CDS	423	sufU	2.-.-.-	COG0822	Zinc-dependent sulfurtransferase SufU
BINKAFHJ_04506	CDS	1224	sufS	2.8.1.7	COG0520	Cysteine desulfurase SufS
BINKAFHJ_04507	CDS	1311				hypothetical protein
BINKAFHJ_04508	CDS	834	sufC		COG0396	Vegetative protein 296
BINKAFHJ_04509	CDS	573				hypothetical protein
BINKAFHJ_04510	CDS	171				hypothetical protein
BINKAFHJ_04511	CDS	162				hypothetical protein
BINKAFHJ_04512	CDS	1206	mtnK	2.7.1.100	COG4857	Methylthioribose kinase
BINKAFHJ_04513	CDS	1083	mtnA	5.3.1.23	COG0182	Methylthioribose-1-phosphate isomerase
BINKAFHJ_04514	CDS	858	ybbH_2		COG1737	putative HTH-type transcriptional regulator YbbH
BINKAFHJ_04515	CDS	729	nagB_2	3.5.99.6	COG0363	Glucosamine-6-phosphate deaminase 1
BINKAFHJ_04516	CDS	1191	nagA_2	3.5.1.25	COG1820	N-acetylglucosamine-6-phosphate deacetylase
BINKAFHJ_04517	CDS	582				hypothetical protein
BINKAFHJ_04518	CDS	258	lutC		COG1556	Lactate utilization protein C
BINKAFHJ_04519	CDS	1452				hypothetical protein
BINKAFHJ_04520	CDS	2751	mutS		COG0249	DNA mismatch repair protein MutS
BINKAFHJ_04521	CDS	1485				hypothetical protein
BINKAFHJ_04522	CDS	564				hypothetical protein
BINKAFHJ_04523	CDS	951				hypothetical protein
BINKAFHJ_04524	CDS	834	ssuC_12		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
BINKAFHJ_04525	CDS	804	ssuB_4	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
BINKAFHJ_04526	CDS	1026				hypothetical protein
BINKAFHJ_04527	CDS	1521	ypwA	3.4.17.19	COG2317	Carboxypeptidase 1
BINKAFHJ_04528	CDS	330				hypothetical protein
BINKAFHJ_04529	CDS	555	mtcA1	4.2.1.1	COG0288	Beta-carbonic anhydrase 1
BINKAFHJ_04530	CDS	537				hypothetical protein
BINKAFHJ_04531	CDS	453				hypothetical protein
BINKAFHJ_04532	CDS	276				hypothetical protein
BINKAFHJ_04533	CDS	1935				hypothetical protein
BINKAFHJ_04534	CDS	660				hypothetical protein
BINKAFHJ_04535	CDS	567	hin		COG1961	DNA-invertase hin
BINKAFHJ_04536	CDS	192				hypothetical protein
BINKAFHJ_04537	CDS	423				hypothetical protein
BINKAFHJ_04538	CDS	606				hypothetical protein
BINKAFHJ_04539	CDS	444				hypothetical protein
BINKAFHJ_04540	CDS	783				IS481 family transposase ISChy3
BINKAFHJ_04541	CDS	642				hypothetical protein
BINKAFHJ_04542	CDS	720				putative transcriptional regulatory protein
BINKAFHJ_04543	CDS	420				hypothetical protein
BINKAFHJ_04544	CDS	246				hypothetical protein
BINKAFHJ_04545	CDS	843	dkgB	1.1.1.274		2,5-diketo-D-gluconic acid reductase B
BINKAFHJ_04546	CDS	1389	mdlD	1.2.1.28		NAD(P)-dependent benzaldehyde dehydrogenase
BINKAFHJ_04547	CDS	1356	ntaA_2	1.14.14.10		Nitrilotriacetate monooxygenase component A
BINKAFHJ_04548	CDS	732				hypothetical protein
BINKAFHJ_04549	CDS	717				hypothetical protein
BINKAFHJ_04550	CDS	963	ugpA		COG1175	sn-glycerol-3-phosphate transport system permease protein UgpA
BINKAFHJ_04551	CDS	825	araQ_13		COG0395	L-arabinose transport system permease protein AraQ
BINKAFHJ_04552	CDS	1398	ugpB_2		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
BINKAFHJ_04553	CDS	6042				hypothetical protein
BINKAFHJ_04554	CDS	249				hypothetical protein
BINKAFHJ_04555	CDS	600				hypothetical protein
BINKAFHJ_04556	CDS	1173				hypothetical protein
BINKAFHJ_04557	CDS	264				hypothetical protein
BINKAFHJ_04558	CDS	342				hypothetical protein
BINKAFHJ_04559	CDS	642		3.-.-.-		putative protein
BINKAFHJ_04560	CDS	567				hypothetical protein
BINKAFHJ_04561	CDS	1155				hypothetical protein
BINKAFHJ_04562	CDS	915	yofA		COG0583	HTH-type transcriptional regulator YofA
BINKAFHJ_04563	CDS	504				hypothetical protein
BINKAFHJ_04564	CDS	453				hypothetical protein
BINKAFHJ_04565	CDS	1236				hypothetical protein
BINKAFHJ_04566	CDS	525				hypothetical protein
BINKAFHJ_04567	CDS	315				hypothetical protein
BINKAFHJ_04568	CDS	669				hypothetical protein
BINKAFHJ_04569	CDS	1608				hypothetical protein
BINKAFHJ_04570	CDS	765	yfcA		COG0730	putative membrane transporter protein YfcA
BINKAFHJ_04571	CDS	291				hypothetical protein
BINKAFHJ_04572	CDS	591				hypothetical protein
BINKAFHJ_04573	CDS	315	sugE_3			Quaternary ammonium compound-resistance protein SugE
BINKAFHJ_04574	CDS	1845		3.6.3.-		Putative multidrug export ATP-binding/permease protein
BINKAFHJ_04575	CDS	1230				hypothetical protein
BINKAFHJ_04576	CDS	267				hypothetical protein
BINKAFHJ_04577	CDS	318				hypothetical protein
BINKAFHJ_04578	CDS	510	dfrA	1.5.1.3	COG0262	Dihydrofolate reductase
BINKAFHJ_04579	CDS	771	kdgR_6		COG1414	Transcriptional regulator KdgR
BINKAFHJ_04580	CDS	537				hypothetical protein
BINKAFHJ_04581	CDS	663				hypothetical protein
BINKAFHJ_04582	CDS	1188	ltaA_2			putative glycolipid permease LtaA
BINKAFHJ_04583	CDS	468	lspA_3	3.4.23.36	COG0597	Lipoprotein signal peptidase
BINKAFHJ_04584	CDS	1338	guaB_3	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
BINKAFHJ_04585	CDS	1014	degA_8		COG1609	HTH-type transcriptional regulator DegA
BINKAFHJ_04586	CDS	816	iolB_2	5.3.1.30	COG3718	5-deoxy-glucuronate isomerase
BINKAFHJ_04587	CDS	1050	iolG_20	1.1.1.18	COG0673	Myo-inositol 2-dehydrogenase
BINKAFHJ_04588	CDS	897	fbaA	4.1.2.13	COG0191	putative fructose-bisphosphate aldolase
BINKAFHJ_04589	CDS	1446	iolA	1.2.1.-	COG1012	Malonate-semialdehyde dehydrogenase
BINKAFHJ_04590	CDS	1011	iolC	2.7.1.92	COG0524	5-dehydro-2-deoxygluconokinase
BINKAFHJ_04591	CDS	933	iolE_5	4.2.1.44	COG1082	Inosose dehydratase
BINKAFHJ_04592	CDS	1866	iolD_2	3.7.1.22	COG3962	3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase
BINKAFHJ_04593	CDS	1182	hcaT			putative 3-phenylpropionic acid transporter
BINKAFHJ_04594	CDS	459				hypothetical protein
BINKAFHJ_04595	CDS	735	glpQ_3	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
BINKAFHJ_04596	CDS	816	lacG			Lactose transport system permease protein LacG
BINKAFHJ_04597	CDS	897	lacF_10			Lactose transport system permease protein LacF
BINKAFHJ_04598	CDS	1341	ugpB_3		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
BINKAFHJ_04599	CDS	906	yutF_2	3.1.3.-	COG0647	Acid sugar phosphatase
BINKAFHJ_04600	CDS	555	glpP_2		COG1954	Glycerol uptake operon antiterminator regulatory protein
BINKAFHJ_04601	CDS	5706				hypothetical protein
BINKAFHJ_04602	CDS	2208	yjcD	3.6.4.12	COG0210	Putative ATP-dependent DNA helicase YjcD
BINKAFHJ_04603	tRNA	71				tRNA-Arg(tct)
BINKAFHJ_04604	tRNA	77				tRNA-Pro(tgg)
BINKAFHJ_04605	tRNA	77				tRNA-Arg(acg)
BINKAFHJ_04606	tRNA	75				tRNA-Gln(ttg)
BINKAFHJ_04607	CDS	543	spoVT		COG2002	Stage V sporulation protein T
BINKAFHJ_04608	CDS	1095	prsA_1	5.2.1.8		Foldase protein PrsA
BINKAFHJ_04609	CDS	3528	mfd_2	3.6.4.-		Transcription-repair-coupling factor
BINKAFHJ_04610	CDS	231	fin			Anti-sigma-F factor Fin
BINKAFHJ_04611	CDS	561	pth	3.1.1.29		Peptidyl-tRNA hydrolase
BINKAFHJ_04612	CDS	639	ctc		COG1825	General stress protein CTC
BINKAFHJ_04613	CDS	1401	glmU			Bifunctional protein GlmU
BINKAFHJ_04614	CDS	285	spoVG		COG2088	Putative septation protein SpoVG
BINKAFHJ_04615	CDS	387	yabJ_2	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
BINKAFHJ_04616	CDS	840	purR_5		COG0503	Pur operon repressor
BINKAFHJ_04617	CDS	855	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
BINKAFHJ_04618	CDS	375				hypothetical protein
BINKAFHJ_04619	CDS	273	veg		COG4466	Protein Veg
BINKAFHJ_04620	CDS	864	yabG	3.4.-.-		Sporulation-specific protease YabG
BINKAFHJ_04621	CDS	930	rsmA	2.1.1.182		Ribosomal RNA small subunit methyltransferase A
BINKAFHJ_04622	CDS	606	rnmV_2	3.1.26.8	COG1658	Ribonuclease M5
BINKAFHJ_04623	CDS	1140				hypothetical protein
BINKAFHJ_04624	misc_RNA	179				ydaO-yuaA
BINKAFHJ_04625	CDS	768	dtd3	3.1.1.96		D-aminoacyl-tRNA deacylase
BINKAFHJ_04626	CDS	1284				hypothetical protein
BINKAFHJ_04627	CDS	255	abrB		COG2002	Transition state regulatory protein AbrB
BINKAFHJ_04628	CDS	885	rsmI	2.1.1.198		Ribosomal RNA small subunit methyltransferase I
BINKAFHJ_04629	CDS	777	yfiC	2.1.1.223		tRNA1(Val) (adenine(37)-N6)-methyltransferase
BINKAFHJ_04630	CDS	411	yabA		COG4467	Initiation-control protein YabA
BINKAFHJ_04631	CDS	807				hypothetical protein
BINKAFHJ_04632	CDS	978				hypothetical protein
BINKAFHJ_04633	CDS	447				hypothetical protein
BINKAFHJ_04634	CDS	330	yaaQ		COG3870	putative protein YaaQ
BINKAFHJ_04635	CDS	639	tmk	2.7.4.9	COG0125	Thymidylate kinase
BINKAFHJ_04636	CDS	1515	speA_2	4.1.1.19	COG1982	Arginine decarboxylase
BINKAFHJ_04637	CDS	198	csfB			Anti-sigma-G factor Gin
BINKAFHJ_04638	CDS	522				hypothetical protein
BINKAFHJ_04639	CDS	645				hypothetical protein
BINKAFHJ_04640	CDS	567				hypothetical protein
BINKAFHJ_04641	CDS	1284				hypothetical protein
BINKAFHJ_04642	CDS	1131	yerB			Putative lipoprotein YerB
BINKAFHJ_04643	CDS	771	ygiD_3	1.13.11.29	COG3384	4,5-DOPA dioxygenase extradiol
BINKAFHJ_04644	CDS	315	trxA_2		COG0526	Thioredoxin
BINKAFHJ_04645	CDS	429	ywnA_3		COG1959	Putative HTH-type transcriptional regulator YwnA
BINKAFHJ_04646	CDS	996	yfiY_4		COG0614	putative siderophore-binding lipoprotein YfiY
BINKAFHJ_04647	CDS	1011	yfiZ_3		COG0609	putative siderophore transport system permease protein YfiZ
BINKAFHJ_04648	CDS	1056	yfhA_4		COG0609	putative siderophore transport system permease protein YfhA
BINKAFHJ_04649	CDS	876	yusV_2		COG1120	putative siderophore transport system ATP-binding protein YusV
BINKAFHJ_04650	CDS	129				hypothetical protein
BINKAFHJ_04651	CDS	1269	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
BINKAFHJ_04652	CDS	1542	purH			Bifunctional purine biosynthesis protein PurH
BINKAFHJ_04653	CDS	615	purN	2.1.2.2		Phosphoribosylglycinamide formyltransferase
BINKAFHJ_04654	CDS	1113	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
BINKAFHJ_04655	CDS	1530	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
BINKAFHJ_04656	CDS	2244	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase subunit PurL
BINKAFHJ_04657	CDS	696	purQ	6.3.5.3	COG0047	Phosphoribosylformylglycinamidine synthase subunit PurQ
BINKAFHJ_04658	CDS	249	purS	6.3.5.3	COG1828	Phosphoribosylformylglycinamidine synthase subunit PurS
BINKAFHJ_04659	CDS	894	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
BINKAFHJ_04660	CDS	1296	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
BINKAFHJ_04661	CDS	1200	purK	6.3.4.18		N5-carboxyaminoimidazole ribonucleotide synthase
BINKAFHJ_04662	CDS	486	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
BINKAFHJ_04663	misc_RNA	102				Purine
BINKAFHJ_04664	CDS	111				hypothetical protein
BINKAFHJ_04665	CDS	708				hypothetical protein
BINKAFHJ_04666	misc_RNA	159				ydaO-yuaA
BINKAFHJ_04667	CDS	837				hypothetical protein
BINKAFHJ_04668	CDS	696	pdaC_2	3.5.1.-	COG0726	Peptidoglycan-N-acetylmuramic acid deacetylase PdaC
BINKAFHJ_04669	CDS	768				hypothetical protein
BINKAFHJ_04670	CDS	198				hypothetical protein
BINKAFHJ_04671	CDS	756	polC_3	2.7.7.7		DNA polymerase III PolC-type
BINKAFHJ_04672	CDS	570				hypothetical protein
BINKAFHJ_04673	CDS	633				hypothetical protein
BINKAFHJ_04674	CDS	480	rlmH_2	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
BINKAFHJ_04675	CDS	168				hypothetical protein
BINKAFHJ_04676	CDS	1233				hypothetical protein
BINKAFHJ_04677	CDS	213				hypothetical protein
BINKAFHJ_04678	CDS	804	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
BINKAFHJ_04679	CDS	744				hypothetical protein
BINKAFHJ_04680	CDS	1290				hypothetical protein
BINKAFHJ_04681	CDS	1848	walK	2.7.13.3		Sensor histidine kinase WalK
BINKAFHJ_04682	CDS	729	walR_4		COG0745	Transcriptional regulatory protein WalR
BINKAFHJ_04683	CDS	1566				hypothetical protein
BINKAFHJ_04684	CDS	261				hypothetical protein
BINKAFHJ_04685	CDS	684				hypothetical protein
BINKAFHJ_04686	CDS	1284	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
BINKAFHJ_04687	CDS	1359	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
BINKAFHJ_04688	CDS	444	rplI			50S ribosomal protein L9
BINKAFHJ_04689	CDS	1962	gdpP	3.1.4.-	COG3887	Cyclic-di-AMP phosphodiesterase GdpP
BINKAFHJ_04690	CDS	933				hypothetical protein
BINKAFHJ_04691	CDS	312				hypothetical protein
BINKAFHJ_04692	CDS	417				hypothetical protein
BINKAFHJ_04693	CDS	486	mfpA		COG1357	Pentapeptide repeat protein MfpA
BINKAFHJ_04694	CDS	291	rpsR			30S ribosomal protein S18
BINKAFHJ_04695	CDS	228				hypothetical protein
BINKAFHJ_04696	CDS	327				hypothetical protein
BINKAFHJ_04697	CDS	348				hypothetical protein
BINKAFHJ_04698	CDS	438				hypothetical protein
BINKAFHJ_04699	CDS	1044	sasA_23	2.7.-.-		Adaptive-response sensory-kinase SasA
BINKAFHJ_04700	CDS	2175	sasA_24	2.7.-.-		Adaptive-response sensory-kinase SasA
BINKAFHJ_04701	CDS	927	dpaA_2	1.3.1.-		Dipicolinate synthase subunit A
BINKAFHJ_04702	CDS	315				hypothetical protein
BINKAFHJ_04703	CDS	954				hypothetical protein
BINKAFHJ_04704	CDS	501				hypothetical protein
BINKAFHJ_04705	CDS	738	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
BINKAFHJ_04706	CDS	1143	ugtP_4	2.4.1.315	COG0707	Processive diacylglycerol beta-glucosyltransferase
BINKAFHJ_04707	CDS	525				hypothetical protein
BINKAFHJ_04708	CDS	1173	mgtA	2.4.1.-	COG0438	GDP-mannose-dependent alpha-mannosyltransferase
BINKAFHJ_04709	CDS	1236				hypothetical protein
BINKAFHJ_04710	CDS	501	infC_2			Translation initiation factor IF-3
BINKAFHJ_04711	CDS	204	rpmI		COG0291	50S ribosomal protein L35
BINKAFHJ_04712	CDS	360	rplT		COG0292	50S ribosomal protein L20
BINKAFHJ_04713	CDS	1080	cpdA_4	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
BINKAFHJ_04714	misc_RNA	296				T-box
BINKAFHJ_04715	CDS	1743	ilvB	2.2.1.6	COG0028	Acetolactate synthase large subunit
BINKAFHJ_04716	CDS	489	ilvH	2.2.1.6	COG0440	Acetolactate synthase small subunit
BINKAFHJ_04717	CDS	993	ilvC_3	1.1.1.382		Ketol-acid reductoisomerase (NAD(+))
BINKAFHJ_04718	CDS	1548	leuA_1	2.3.3.13		2-isopropylmalate synthase
BINKAFHJ_04719	CDS	1206	lysN	2.6.1.39	COG1167	2-aminoadipate transaminase
BINKAFHJ_04720	CDS	1080	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
BINKAFHJ_04721	CDS	549	ahpC_2	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
BINKAFHJ_04722	CDS	384	gcvH		COG0509	Glycine cleavage system H protein
BINKAFHJ_04723	CDS	1338	mtaD_2	3.5.4.28	COG0402	5-methylthioadenosine/S-adenosylhomocysteine deaminase
BINKAFHJ_04724	CDS	1971				hypothetical protein
BINKAFHJ_04725	CDS	213				hypothetical protein
BINKAFHJ_04726	CDS	429				hypothetical protein
BINKAFHJ_04727	CDS	786	sigI			RNA polymerase sigma factor SigI
BINKAFHJ_04728	CDS	1530				hypothetical protein
BINKAFHJ_04729	CDS	1227				hypothetical protein
BINKAFHJ_04730	CDS	312				hypothetical protein
BINKAFHJ_04731	CDS	1500	lysS	6.1.1.6		Lysine--tRNA ligase
BINKAFHJ_04732	CDS	477	greA_3		COG0782	Transcription elongation factor GreA
BINKAFHJ_04733	CDS	993	dus	1.3.1.-	COG0042	putative tRNA-dihydrouridine synthase
BINKAFHJ_04734	CDS	231				hypothetical protein
BINKAFHJ_04735	CDS	525				hypothetical protein
BINKAFHJ_04736	CDS	363	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
BINKAFHJ_04737	CDS	840	folP	2.5.1.15		Dihydropteroate synthase
BINKAFHJ_04738	CDS	906	ilvE_2	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
BINKAFHJ_04739	CDS	582	pabA	2.6.1.85	COG0512	Aminodeoxychorismate/anthranilate synthase component 2
BINKAFHJ_04740	CDS	1563	pabB	2.6.1.85	COG0147	Aminodeoxychorismate synthase component 1
BINKAFHJ_04741	CDS	939	cysK_2	2.5.1.47		Cysteine synthase
BINKAFHJ_04742	CDS	939	prsA_2	5.2.1.8	COG0760	Foldase protein PrsA
BINKAFHJ_04743	CDS	876	hslO		COG1281	33 kDa chaperonin
BINKAFHJ_04744	CDS	765	coaX	2.7.1.33	COG1521	Type III pantothenate kinase
BINKAFHJ_04745	CDS	879	nadC_2	2.4.2.19	COG0157	putative nicotinate-nucleotide pyrophosphorylase [carboxylating]
BINKAFHJ_04746	CDS	1614	nadB_1	1.4.3.16	COG0029	L-aspartate oxidase
BINKAFHJ_04747	CDS	939	nadA	2.5.1.72	COG0379	Quinolinate synthase A
BINKAFHJ_04748	CDS	1983	ftsH_2	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
BINKAFHJ_04749	CDS	540	hpt	2.4.2.8		Hypoxanthine-guanine phosphoribosyltransferase
BINKAFHJ_04750	CDS	1425	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
BINKAFHJ_04751	CDS	915	yabT	2.7.11.1	COG0515	putative serine/threonine-protein kinase YabT
BINKAFHJ_04752	CDS	774				hypothetical protein
BINKAFHJ_04753	CDS	2445	spoIIE	3.1.3.16	COG2208	Stage II sporulation protein E
BINKAFHJ_04754	tRNA	74				tRNA-Met(cat)
BINKAFHJ_04755	CDS	489	pnp_2	2.7.7.8		Polyribonucleotide nucleotidyltransferase
BINKAFHJ_04756	CDS	330				hypothetical protein
BINKAFHJ_04757	CDS	576	yabQ			Spore protein YabQ
BINKAFHJ_04758	CDS	285	yabP			Spore protein YabP
BINKAFHJ_04759	CDS	279				hypothetical protein
BINKAFHJ_04760	CDS	273	hup		COG0776	DNA-binding protein HU
BINKAFHJ_04761	misc_RNA	146				sau-50
BINKAFHJ_04762	CDS	1509				hypothetical protein
BINKAFHJ_04763	CDS	702				hypothetical protein
BINKAFHJ_04764	CDS	786				hypothetical protein
BINKAFHJ_04765	CDS	900				hypothetical protein
BINKAFHJ_04766	CDS	315				hypothetical protein
BINKAFHJ_04767	CDS	795				hypothetical protein
BINKAFHJ_04768	CDS	420				hypothetical protein
BINKAFHJ_04769	CDS	738				hypothetical protein
BINKAFHJ_04770	CDS	963				hypothetical protein
